unit,cycle,RUL_hydraulic,failure_hydraulic,RUL_electrical,failure_electrical,RUL_control_surface,failure_control_surface,RUL_cabin,failure_cabin,RUL_altimeter,failure_altimeter,hydraulic_pressure,hydraulic_flow,hydraulic_temp,electrical_voltage,electrical_current,control_surface_deflection,cabin_pressure,altimeter_drift
1,32,92,False,19,False,0,False,12,False,123,False,3041.3531751972923,108.9831682430187,80.01977722461037,26.867585138433395,5.110095613810559,49.475578676181755,101.03415951220136,-0.10990278349530948
1,33,91,False,18,False,0,False,11,False,122,False,3110.2318496141615,125.99062590075859,79.5495295782166,27.263022803922656,5.729630008039315,52.47861212570881,101.0533058839774,-0.003619152402876991
1,34,90,False,17,False,0,False,10,False,121,False,3033.052543592077,125.85783532904772,85.22765611983823,26.985440600167568,5.358132412046359,59.39931179720935,101.28680707469779,-0.05814674250365966
1,35,89,False,16,False,0,False,9,False,120,False,3056.741947828297,111.83227488278881,80.72126518147503,26.707646757206746,4.95486913050813,64.88897136709778,100.92605928114955,0.053626660477550867
1,36,88,False,15,False,0,False,8,False,119,False,3004.287734504004,110.27380811133133,80.66893714204421,27.718407056338076,5.048164296472079,67.50994040724234,101.2079961255554,0.07128085012128312
1,37,87,False,14,False,0,False,7,False,118,False,3059.2625093073602,118.04354438340754,86.10215480526173,27.651448233211436,5.038190896596898,76.33633490730571,100.93675098481236,0.008499381436195247
1,38,86,False,13,False,0,False,6,False,117,False,2967.4299417706316,109.89067917041476,82.5379256224122,27.989804974844798,5.610571501079824,82.22789408164059,101.37526476835954,-0.0058213189972237175
1,39,85,False,12,False,0,False,5,False,116,False,3057.967636014374,129.20220185833244,84.37180346564692,26.810561105664167,4.8098039064740865,88.08559632499068,101.00476661471352,0.08937970164991763
1,40,84,False,11,False,0,False,4,False,115,False,3031.2005906532313,119.58009001054526,83.59488288912225,26.978984849187785,4.853009856980162,94.62264965046491,102.09425617329305,0.12076159821762156
1,41,83,False,10,False,0,False,3,False,114,False,3085.535956310418,116.49504597231457,80.65197286594244,27.520777153405515,5.193033917697668,101.73775617615432,101.27611583317285,0.11231692525407903
1,42,82,False,9,False,0,False,2,False,113,False,3049.298462408594,111.69419160885471,83.63208622214627,27.43778327481858,5.281741966373509,111.33079980310015,100.96572811381854,-0.003984485635130744
1,43,81,False,8,False,0,False,1,False,112,False,2975.5161669592526,121.00317148817767,86.00702748491985,26.783238685394792,5.427696541884995,117.99218749269049,101.1627693193528,0.0769148216868698
1,44,80,False,7,False,0,False,0,True,111,False,3086.639946025957,119.42303840076679,81.03297501779753,27.284471116882393,5.016007840340738,125.71133457214198,100.64462310164845,-0.02604823184277507
1,45,79,False,6,False,0,False,0,False,110,False,3029.4878346751616,116.13225214030871,87.59286908785609,26.903010246927295,5.315870898974223,135.15528941325914,100.64954945938905,-0.010332395944415734
1,46,78,False,5,False,0,False,0,False,109,False,3028.922662030049,128.02188599361907,80.70317237955571,26.89015965686587,6.052350656661364,146.5297796427927,100.62492227912044,-0.0058910097446661655
1,47,77,False,4,False,0,False,0,False,108,False,3051.193030463423,116.11073526960708,82.78980962450063,27.13745049508737,5.398008138525492,154.52960279262174,100.91927110720786,0.009568821001531617
1,48,76,False,3,False,0,False,0,False,107,False,3061.768739046168,121.72746906050071,84.25498302070838,29.230396141951942,5.2115581856726365,163.75250807035664,100.88272478324113,-0.019005255947741998
1,49,75,False,2,False,0,False,0,False,106,False,3083.7090351049337,112.18768210818777,85.0580775306569,26.89776492021403,5.299238971358908,175.65072950024108,100.63710166513725,0.008645833749352714
1,50,74,False,1,False,0,False,0,False,105,False,2991.2314457434145,116.93427375214463,85.3003364529341,28.07255650800177,5.140161428849653,184.95358168466637,101.09427626218721,-0.24847769290438845
1,51,73,False,0,True,0,False,0,False,104,False,2931.448427793764,122.83763727085154,81.90193779760082,28.2352297819038,5.0367049739443335,197.2466319473381,100.66164965904369,0.19875837607557775
1,52,72,False,0,False,0,False,0,False,103,False,2857.9121677668736,116.64202734952103,82.39383000529953,27.51195564153397,5.150037044696711,207.55797608179003,100.87989245878049,-0.1945202377585394
1,53,71,False,0,False,0,False,0,False,102,False,3113.4183187622016,117.9145375721334,80.23331518938846,26.03267278026142,5.157426790840145,219.6479289764954,100.48506185435262,-0.14681395384636595
1,54,70,False,0,False,0,False,0,False,101,False,2950.5354943794478,118.67302399678415,85.30897462057683,27.07191979082927,5.58075226274211,231.67299495848863,100.46917069669043,-0.012005357933381242
1,55,69,False,0,False,0,False,0,False,100,False,3017.066782531287,126.77455585122102,84.58213871884472,27.231913976454482,5.362640404533367,246.79771082858989,101.03198793321985,0.11621075539686025
1,56,68,False,0,False,0,False,0,False,99,False,3050.9042293918187,117.33821444630331,81.29603466144596,27.8420101355059,5.440716383311627,259.9687505407177,100.72436505050105,0.18788690945639178
1,57,67,False,0,False,0,False,0,False,98,False,2985.005687187462,115.55700437189579,84.4688244122161,27.256602690417918,5.1071055024173075,275.0033155700654,100.68084784801071,0.2756842807584584
1,58,66,False,0,False,0,False,0,False,97,False,3015.5874120603944,113.2241012672762,87.51461922269444,26.856031469164936,5.089162621205727,287.86130227259326,100.53547145405015,0.10487386620755917
1,59,65,False,0,False,0,False,0,False,96,False,3057.462052506265,124.98835341574778,82.63968995319333,26.96523628902699,5.126692116211835,304.6025043476273,101.0605644066426,-0.21175811917845788
1,60,64,False,0,False,0,False,0,False,95,False,2946.0659449313307,112.57616024545096,82.47559174640604,26.74862687067716,5.426616890641047,318.94386929202744,101.00315392415123,0.15982831156361815
1,61,63,False,0,False,0,False,0,False,94,False,3073.813641140169,119.86444967521774,85.310037091019,27.164026806894842,5.382557802586977,335.3781025065369,100.66738900939286,-0.01723662491722164
1,62,62,False,0,False,0,False,0,False,93,False,3064.5091348299766,109.86028009078841,84.49041266367338,26.68441163269427,5.813946316923678,353.6919551790349,100.29947209221325,-0.04149499443943458
1,63,61,False,0,False,0,False,0,False,92,False,3132.7154314216905,111.69915064097862,85.17768297706782,27.43549148174132,5.8007623570045865,371.134171479761,100.51820006110609,-0.06402178277205761
1,64,60,False,0,False,0,False,0,False,91,False,3114.742713194057,116.38707056746587,85.08953883029828,26.249585912628465,5.188454994247007,388.4328997334704,100.7597799451632,0.10231198656209396
1,65,59,False,0,False,0,False,0,False,90,False,2992.3489904787507,118.30153058355229,82.27113458287167,26.673133180553585,5.382298520201652,407.8083620930471,100.88592888520786,0.0637859084909773
1,66,58,False,0,False,0,False,0,False,89,False,3121.5843845727477,123.77452387359381,84.89448457320445,27.20437585521011,5.762022757450364,425.5707695654108,100.64477005549708,-0.027662254875942538
1,67,57,False,0,False,0,False,0,False,88,False,3115.695488816794,125.76917540022897,85.06274103402639,26.907024235759426,5.429009330846221,446.1055189067737,100.51149383336693,0.03226220046577011
1,68,56,False,0,False,0,False,0,False,87,False,3009.2292095705584,114.53093237476965,83.75782798096708,27.464625201567724,5.9130664251187754,465.51269414113233,100.32788232364459,0.2803461745925355
1,69,55,False,0,False,0,False,0,False,86,False,3018.31291680041,110.28740950457484,83.2775184251577,27.476590688584377,5.803155158628315,487.15051153234947,100.86129580555632,-0.05711202194787797
1,70,54,False,0,False,0,False,0,False,85,False,3113.976606240592,126.51888619579186,84.58691052318012,26.902967590101714,5.680834509176481,507.60844966370195,100.94455781501117,-0.059221195749614694
1,71,53,False,0,False,0,False,0,False,84,False,3129.2088545714737,113.9348310376611,86.52089058114971,26.894745318158023,5.630102961279809,531.211065102945,101.59835755172297,0.16481866722679817
1,72,52,False,0,False,0,False,0,False,83,False,2984.9289176636394,112.73106006207023,83.1854550757638,26.73442624113627,5.213929466510401,552.2238907611893,100.92481917545756,0.08149180536055738
1,73,51,False,0,False,0,False,0,False,82,False,3018.119046506245,115.44787726932776,84.30686604342065,24.954110594742172,5.550564203390881,574.7848681917011,100.95397505306187,0.1184325258560306
1,74,50,False,0,False,0,False,0,False,81,False,3119.8628254743576,118.70862356775743,81.35658081478934,27.094020410605165,5.75189714595802,600.5640298826214,100.8400280629296,0.23232211253709378
1,75,49,False,0,False,0,False,0,False,80,False,3046.563128938297,116.80641620171022,86.96034727104352,27.0064601531282,5.687563075038868,626.0949565216082,100.61291829296633,-0.07803002618119331
1,76,48,False,0,False,0,False,0,False,79,False,2966.116450481652,124.44246326606276,89.95117277749569,26.826868264046098,5.850433984370855,648.1113429721681,100.65008385673774,0.04067403046582578
1,77,47,False,0,False,0,False,0,False,78,False,3078.383867952007,110.55692705318386,86.01270295365349,26.209233456116618,5.745886832163325,677.1262275015879,100.01693165831614,0.027096134936711175
1,78,46,False,0,False,0,False,0,False,77,False,2985.914541934004,111.77172649454799,84.93746483269669,27.508200606895414,5.693261749446333,705.1945872928255,100.66095368100255,-0.009122637423771077
1,79,45,False,0,False,0,False,0,False,76,False,3008.6330485650606,113.52437393103783,85.90379666869495,26.646670875539694,5.687471875749955,731.6156219018967,100.68587456787537,0.059594603804323285
1,80,44,False,0,False,0,False,0,False,75,False,3067.8262423679375,127.89614465755125,86.70270664182296,26.103053034504665,5.771631880773579,758.2955969310491,100.66827302198074,0.08219525273619074
1,81,43,False,0,False,0,False,0,False,74,False,3010.8096842446616,120.28240522388809,83.91471144464502,27.25874412315895,6.171468089814459,788.5714414590155,100.55010907705665,0.18808725982402144
1,82,42,False,0,False,0,False,0,False,73,False,3074.598850447824,111.15727329890531,88.8623071785598,26.218363162810874,6.003530785169217,817.5009472797645,100.47771818623802,-0.11172647267923091
1,83,41,False,0,False,0,False,0,False,72,False,3103.078611623507,116.85791773719862,89.28478294911062,26.569128946873505,6.086807658384461,846.6571662949308,100.28663397438326,0.2343373021162218
1,84,40,False,0,False,0,False,0,False,71,False,3070.229765544301,104.76605029409596,88.90392291207726,27.049776974944596,5.337462015974472,878.0810383368831,100.94086182161183,-0.037195584079246974
1,85,39,False,0,False,0,False,0,False,70,False,3071.825732961928,110.44763492870403,83.20499827830915,26.485050769336002,5.658672498613648,911.4735570680755,100.71965719393212,0.07790502214689132
1,86,38,False,0,False,0,False,0,False,69,False,3028.12130878104,120.18752687951405,83.28916004674606,25.840030197748774,5.929004771907758,943.2261414571155,100.66807664468745,0.3109523954574132
1,87,37,False,0,False,0,False,0,False,68,False,3002.2826937182936,111.44310485695735,92.23936871045935,27.00907650506479,6.380947494499263,976.152992063144,100.58549342462625,-0.10934569343741872
1,88,36,False,0,False,0,False,0,False,67,False,3084.1344584019494,111.38974155047178,87.4651307297775,25.942051497328453,6.010957027242895,1008.5578370284117,100.49759899124314,0.1464812334884676
1,89,35,False,0,False,0,False,0,False,66,False,3162.1584622248783,120.25381132268784,88.65446055099429,27.273467986270024,6.2219493858976405,1044.023937393943,100.83470341443407,0.040257512788581716
1,90,34,False,0,False,0,False,0,False,65,False,3072.8678465868234,109.55580148343381,88.8012271125848,27.252428341547056,6.1187945946972935,1080.0766174048747,100.57662076654748,0.10145189125628945
1,91,33,False,0,False,0,False,0,False,64,False,3084.430488739721,120.78472535812598,87.25990312049076,26.371841147514772,5.9356453205779545,1117.8066969722813,100.38103983525032,0.08286536088310895
1,92,32,False,0,False,0,False,0,False,63,False,3055.0674107453265,116.46675927960825,90.2470448667795,25.499535398385305,5.990120480273978,1153.4014021178064,100.37280709490612,0.24956720263443885
1,93,31,False,0,False,0,False,0,False,62,False,3087.590791297448,113.19112178590672,86.476561321756,26.187293950043557,5.979196782532283,1190.70303887458,100.7284960534321,0.0011669846632672838
1,94,30,False,0,False,0,False,0,False,61,False,3093.7748489957858,114.91802453086905,89.35687385193062,27.334862805363183,6.178275335846402,1231.9254911831567,99.83568353796564,0.016280958727016636
1,95,29,False,0,False,0,False,0,False,60,False,3128.077510190148,115.74118913224468,89.59533297865559,25.62010117201229,6.720902366728582,1269.568360746121,100.34870919539829,0.05549980566535031
1,96,28,False,0,False,0,False,0,False,59,False,3060.497599537753,117.9080724135141,85.9349261347454,26.275203561946146,6.316358365632378,1309.143481262844,100.8074278057205,-0.04177946941404689
1,97,27,False,0,False,0,False,0,False,58,False,3126.234613681786,119.78110826733015,88.9300116371741,26.628010487892794,6.185106438753005,1352.2562796524714,100.15484929479783,0.10854770794608402
1,98,26,False,0,False,0,False,0,False,57,False,3077.2284890916726,115.69173064295367,92.15234391346686,26.764743676719718,5.979592437152103,1395.585185410857,100.01953682327454,0.31801111946303895
1,99,25,False,0,False,0,False,0,False,56,False,3088.7504165606247,109.2407738222959,92.61378334194505,26.12406347941365,6.806112005102361,1436.1352336610448,100.2509031659381,0.15032855714234436
1,100,24,False,0,False,0,False,0,False,55,False,3184.436432053431,117.71314561709659,90.75365201812156,26.43207477359584,6.581386359753468,1481.4541950872674,100.47777023085001,0.22063131683548456
1,101,23,False,0,False,0,False,0,False,54,False,3079.8984281411667,111.17937538986699,92.79895840201493,25.361282386568924,6.62270423122807,1525.1696535170533,100.56169724511341,0.16939288132483746
1,102,22,False,0,False,0,False,0,False,53,False,3006.4176566926494,118.13925722498934,86.7283922130621,27.20706654310629,6.054096023579324,1573.6390458607516,100.3498016920456,0.10026219008814986
1,103,21,False,0,False,0,False,0,False,52,False,3124.873008946238,108.64960311245898,91.80342031937238,25.860099170975104,6.00453420489169,1619.5269662121143,99.96168649314129,0.2506314042761986
1,104,20,False,0,False,0,False,0,False,51,False,3091.855419547861,112.45063221289536,92.74640672646866,26.57908940227289,6.626537950276478,1666.320532659642,100.33402756105602,-0.03844811054890174
1,105,19,False,0,False,0,False,0,False,50,False,3140.8017281157054,119.2460239434979,91.1472263487106,26.04915027431161,6.603221305993632,1715.8608940191884,100.0879990161709,-0.07121590804001457
1,106,18,False,0,False,0,False,0,False,49,False,3146.750303338407,113.25196457523317,89.02822983412622,26.074247315333338,6.368585874142633,1764.1841158301856,100.21846814120903,0.2008786835086028
1,107,17,False,0,False,0,False,0,False,48,False,3093.2738840220018,115.52780889466985,94.42396069264771,25.974028328140314,6.753019255351416,1813.6787619592756,100.30570346480366,0.09599786134138799
1,108,16,False,0,False,0,False,0,False,47,False,3141.5270853816123,114.26971182022271,95.35538115308212,26.32655676266662,6.7206111513139,1866.1744041929821,100.46062129776516,0.2396469174234012
1,109,15,False,0,False,0,False,0,False,46,False,3084.310881306829,114.5350949133555,92.93062973297943,26.33959956379932,6.55042698249765,1916.9783945261427,100.5963838241772,0.09873003086177118
1,110,14,False,0,False,0,False,0,False,45,False,3201.869607065148,107.5144729040557,94.08543055612266,25.985757537517046,6.154622372872487,1971.5942383446659,100.4696629335262,0.03688231561088939
1,111,13,False,0,False,0,False,0,False,44,False,3111.1367875970104,103.14049033919643,91.2156322366095,26.557827145152427,6.376139755404875,2025.737733911854,100.13146699034803,0.2643339796547255
1,112,12,False,0,False,0,False,0,False,43,False,3177.483594726484,114.10037971491504,93.15322704578989,25.650737235447416,6.436081061068416,2081.456600243249,100.35474959712091,0.17050155897120106
1,113,11,False,0,False,0,False,0,False,42,False,3047.6137926842785,107.83213855696373,92.81154327285867,26.152223858083616,6.589161723322304,2137.5484777858046,100.02056476846168,0.06283767004362671
1,114,10,False,0,False,0,False,0,False,41,False,3104.2978915810163,104.54110634339133,93.2940845864292,26.185608859458654,7.08887486448946,2193.079156441454,99.95550286733571,0.27525974968857714
1,115,9,False,0,False,0,False,0,False,40,False,3168.6401647786365,120.59521012071036,95.94854384863959,26.01210662162662,6.835822865997853,2253.6370341030793,100.33898951779895,0.21915143066231882
1,116,8,False,0,False,0,False,0,False,39,False,3115.536247413941,106.4329118869438,94.28363938558856,26.319290074919202,6.891596487311775,2314.505882957907,100.50651408852752,0.19538967015726816
1,117,7,False,0,False,0,False,0,False,38,False,3176.2543028601926,101.83247758825287,97.90272255849045,26.07745827572065,6.702656532550086,2372.6601630241876,100.38060582819688,0.11197179043851081
1,118,6,False,0,False,0,False,0,False,37,False,3152.1436210527677,104.90232274630765,97.56678171789889,25.715858666879313,6.70559908386427,2434.4110871236244,100.01914927751487,0.2207958754750958
1,119,5,False,0,False,0,False,0,False,36,False,3254.673847725597,108.68474685055901,97.43899358979503,26.139037370131547,6.893461481568033,2497.7227317806223,100.09203904587869,0.13688611387298502
1,120,4,False,0,False,0,False,0,False,35,False,3131.0125002197046,116.61028011282727,97.97258976900875,25.56889284820437,6.944880122611857,2561.244599344635,99.92372368605834,0.3222075684185466
1,121,3,False,0,False,0,False,0,False,34,False,3194.0647663401123,107.20127329718238,95.17505706493988,25.7439683905244,6.753930633561273,2625.815366121933,100.27717454889029,0.32327242757134167
1,122,2,False,0,False,0,False,0,False,33,False,3230.306249273243,110.54435033003213,93.71770950499898,26.77599757910013,6.930567615545822,2690.7409116079907,100.29501864401638,0.10698932157760725
1,123,1,False,0,False,0,False,0,False,32,False,3203.3519551805657,103.90636935127029,98.33365191096954,26.404753222877034,6.907261308303552,2755.9834014000903,100.55960194539864,-0.0058990424226149155
1,124,0,True,0,False,0,False,0,False,31,False,3137.95059660953,112.15910621821298,95.84481048273638,26.86368624014668,6.816018313456945,2825.216261399935,99.95717100260242,0.22118808834052434
1,125,0,False,0,False,0,False,0,False,30,False,3239.002350932197,113.09899495776713,97.02153644049861,25.649011392391607,6.855768629706425,2894.728101768734,100.46643330550239,0.11742027528923671
1,126,0,False,0,False,0,False,0,False,29,False,3292.2407894584017,118.06029298953345,98.33205512590828,24.519323801923097,7.04394734085034,2965.979947409147,99.93680235781537,0.32883909181980475
1,127,0,False,0,False,0,False,0,False,28,False,3186.8564557492173,107.26957435607214,96.39171388013183,25.609603884212326,7.355820468375338,3035.7576191362355,100.2489257039915,0.1525782787767472
1,128,0,False,0,False,0,False,0,False,27,False,3258.1755743207227,108.61233655485991,96.74525677422018,26.340704376085938,7.337637247007495,3108.697596044387,99.9605954803987,0.07277840657328857
1,129,0,False,0,False,0,False,0,False,26,False,3145.6870861567118,113.79765625615796,95.05054781241132,26.705885008030407,7.467699544273983,3179.5944217962137,99.93332266080407,0.014636249837754748
1,130,0,False,0,False,0,False,0,False,25,False,3188.0035259861065,110.60892707934751,99.4332431027486,26.08174488110182,7.332881847760213,3254.962410378611,100.09412854350856,0.2699887090041275
1,131,0,False,0,False,0,False,0,False,24,False,3228.9293961859726,104.35842033326182,99.05477300890948,26.183549015056055,7.463133422151876,3330.397432018293,100.25101285231733,0.3089315078256694
1,132,0,False,0,False,0,False,0,False,23,False,3170.081041223203,102.87908607701128,101.18764445712823,26.520730275929882,7.008092295399896,3405.905080202871,99.78633112345105,0.3994092603280267
1,133,0,False,0,False,0,False,0,False,22,False,3141.790131200819,120.42019354385822,98.26633293164022,25.13337285838352,7.278653302014181,3486.412929521009,100.28519173918819,0.1972134551642966
1,134,0,False,0,False,0,False,0,False,21,False,3207.790262352893,106.21849851869042,102.87258688337133,24.78509120766381,7.703977777632956,3565.0957376950405,100.06873001642438,0.14864538189515492
1,135,0,False,0,False,0,False,0,False,20,False,3245.575421308306,106.89198354050826,98.14312383924775,25.517823061017832,7.405473837604944,3644.701996133554,100.33123232945167,0.28290648546650765
1,136,0,False,0,False,0,False,0,False,19,False,3230.2112467472903,114.29334477161392,104.14788461049447,25.779965271197415,7.309749772197593,3727.3242266390944,100.25800013082176,0.26949690675708143
1,137,0,False,0,False,0,False,0,False,18,False,3245.841972443407,103.40445169356,103.39044497547935,26.443230901289215,7.433269028076059,3807.071459498244,100.17632003867992,0.14575970321293613
1,138,0,False,0,False,0,False,0,False,17,False,3309.9424902278856,117.14543665983759,103.02208482281198,25.5253971711137,7.7161204640456775,3893.426681367971,100.31463513461419,0.30048789736218046
1,139,0,False,0,False,0,False,0,False,16,False,3239.970584836831,112.58344766076486,103.0385930976993,25.024953215123176,7.8712915130369625,3977.5379554581245,100.12221193835995,0.1576853422901368
1,140,0,False,0,False,0,False,0,False,15,False,3232.643478390564,103.66523909979631,103.35637621464177,25.518564798346677,7.874013985964184,4065.8207357143137,99.80625242467633,0.07257691506317128
1,141,0,False,0,False,0,False,0,False,14,False,3228.6451655715746,105.2747574543166,100.1234099570735,24.60843153509285,7.218121156529669,4153.935026446683,99.62055154432494,0.17715422692222124
1,142,0,False,0,False,0,False,0,False,13,False,3255.08362813492,104.17041451519877,104.28054969270383,25.201654427393642,7.934468049192168,4241.911902073021,99.97862322379127,0.21648260417279722
1,143,0,False,0,False,0,False,0,False,12,False,3204.0531291357684,111.9972292395997,103.7458353172637,26.118971887732037,8.140141871188678,4333.2038204998025,100.18009330486609,0.2755585981083554
1,144,0,False,0,False,0,False,0,False,11,False,3224.5129030343974,114.40413880337157,103.98444737802268,25.929455376531337,7.901744516466365,4421.857844108724,99.75090964868345,0.2684530816177963
1,145,0,False,0,False,0,False,0,False,10,False,3248.9016164473687,108.64751472684918,102.52899894490791,25.802977740183238,7.680063438626026,4516.657390635109,100.08769181881802,0.16400589610265323
1,146,0,False,0,False,0,False,0,False,9,False,3261.3771330219715,110.41792505586288,103.99650190518443,25.89028103404907,7.597909176695808,4609.466877291981,100.16998873050393,0.3558170156684322
1,147,0,False,0,False,0,False,0,False,8,False,3305.8491598914206,114.8140438860464,103.21123294831709,25.27278715288827,8.13544967891727,4704.5325455737975,99.88866909857984,0.1612553042156011
1,148,0,False,0,False,0,False,0,False,7,False,3227.8505491389055,109.58485551549683,107.94137244652916,26.5001378874034,8.028774532400721,4802.363226244452,100.33350777580084,0.43126504018176937
1,149,0,False,0,False,0,False,0,False,6,False,3235.988556206138,112.06324419983957,104.97093815083342,25.375060793492427,7.829939057569775,4900.801295575276,99.93424880010589,0.23719319588079033
1,150,0,False,0,False,0,False,0,False,5,False,3222.9467474974267,110.2377094362954,103.50557377004513,25.927526089708632,8.119956364263203,5000.6385143782,100.00129807149658,0.27878018918788283
1,151,0,False,0,False,0,False,0,False,4,False,3240.6355164760794,100.96665245427428,106.4447965129674,26.77449682601813,8.024386612658894,5099.44583798965,99.89534723708402,0.21715999408259073
